date,quiniela,period,position,result
2014-11-25,buenos-aires,primera,11,8199
2014-11-25,buenos-aires,primera,12,7850
2014-11-25,buenos-aires,primera,13,5928
2014-11-25,buenos-aires,primera,14,7498
2014-11-25,buenos-aires,primera,15,1503
2014-11-25,buenos-aires,primera,16,3078
2014-11-25,buenos-aires,primera,17,2670
2014-11-25,buenos-aires,primera,18,2216
2014-11-25,buenos-aires,primera,19,8947
2014-11-25,buenos-aires,primera,20,0989
2014-11-25,buenos-aires,primera,Letras,- - - 
2014-11-26,buenos-aires,primera,1,5651
2014-11-26,buenos-aires,primera,2,1862
2014-11-26,buenos-aires,primera,3,2446
2014-11-26,buenos-aires,primera,4,6907
2014-11-26,buenos-aires,primera,5,9839
2014-11-26,buenos-aires,primera,6,0363
2014-11-26,buenos-aires,primera,7,1926
2014-11-26,buenos-aires,primera,8,1033
2014-11-26,buenos-aires,primera,9,0498
2014-11-26,buenos-aires,primera,10,1309
2014-11-26,buenos-aires,primera,11,4397
2014-11-26,buenos-aires,primera,12,5752
2014-11-26,buenos-aires,primera,13,7025
2014-11-26,buenos-aires,primera,14,3630
2014-11-26,buenos-aires,primera,15,0106
2014-11-26,buenos-aires,primera,16,7458
2014-11-26,buenos-aires,primera,17,3818
2014-11-26,buenos-aires,primera,18,5706
2014-11-26,buenos-aires,primera,19,3836
2014-11-26,buenos-aires,primera,20,3195
2014-11-26,buenos-aires,primera,Letras,- - - 
2014-11-27,buenos-aires,primera,1,8094
2014-11-27,buenos-aires,primera,2,0378
2014-11-27,buenos-aires,primera,3,9995
2014-11-27,buenos-aires,primera,4,3731
2014-11-27,buenos-aires,primera,5,3356
2014-11-27,buenos-aires,primera,6,9276
2014-11-27,buenos-aires,primera,7,1340
2014-11-27,buenos-aires,primera,8,2482
2014-11-27,buenos-aires,primera,9,3147
2014-11-27,buenos-aires,primera,10,0908
2014-11-27,buenos-aires,primera,11,0350
2014-11-27,buenos-aires,primera,12,0871
2014-11-27,buenos-aires,primera,13,2860
2014-11-27,buenos-aires,primera,14,5164
2014-11-27,buenos-aires,primera,15,6545
2014-11-27,buenos-aires,primera,16,1795
2014-11-27,buenos-aires,primera,17,9900
2014-11-27,buenos-aires,primera,18,5239
2014-11-27,buenos-aires,primera,19,5239
2014-11-27,buenos-aires,primera,20,5777
2014-11-27,buenos-aires,primera,Letras,- - - 
2014-11-28,buenos-aires,primera,1,9109
2014-11-28,buenos-aires,primera,2,2208
2014-11-28,buenos-aires,primera,3,2706
2014-11-28,buenos-aires,primera,4,0283
2014-11-28,buenos-aires,primera,5,9420
2014-11-28,buenos-aires,primera,6,3927
2014-11-28,buenos-aires,primera,7,4919
2014-11-28,buenos-aires,primera,8,9967
2014-11-28,buenos-aires,primera,9,6929
2014-11-28,buenos-aires,primera,10,2559
2014-11-28,buenos-aires,primera,11,8676
2014-11-28,buenos-aires,primera,12,2329
2014-11-28,buenos-aires,primera,13,6540
2014-11-28,buenos-aires,primera,14,9230
2014-11-28,buenos-aires,primera,15,1831
2014-11-28,buenos-aires,primera,16,8450
2014-11-28,buenos-aires,primera,17,7593
2014-11-28,buenos-aires,primera,18,7561
2014-11-28,buenos-aires,primera,19,8781
2014-11-28,buenos-aires,primera,20,8854
2014-11-28,buenos-aires,primera,Letras,- - - 
2014-11-29,buenos-aires,primera,1,7079
2014-11-29,buenos-aires,primera,2,4076
2014-11-29,buenos-aires,primera,3,5478
2014-11-29,buenos-aires,primera,4,7434
2014-11-29,buenos-aires,primera,5,9606
2014-11-29,buenos-aires,primera,6,2699
2014-11-29,buenos-aires,primera,7,2295
2014-11-29,buenos-aires,primera,8,2970
2014-11-29,buenos-aires,primera,9,0972
2014-11-29,buenos-aires,primera,10,2141
2014-11-29,buenos-aires,primera,11,0386
2014-11-29,buenos-aires,primera,12,5174
2014-11-29,buenos-aires,primera,13,8853
2014-11-29,buenos-aires,primera,14,8850
2014-11-29,buenos-aires,primera,15,9450
2014-11-29,buenos-aires,primera,16,0848
2014-11-29,buenos-aires,primera,17,6615
2014-11-29,buenos-aires,primera,18,4600
2014-11-29,buenos-aires,primera,19,5614
2014-11-29,buenos-aires,primera,20,2588
2014-11-29,buenos-aires,primera,Letras,- - - 
2014-12-01,buenos-aires,primera,1,8990
2014-12-01,buenos-aires,primera,2,0043
2014-12-01,buenos-aires,primera,3,4541
2014-12-01,buenos-aires,primera,4,1486
2014-12-01,buenos-aires,primera,5,8894
2014-12-01,buenos-aires,primera,6,6344
2014-12-01,buenos-aires,primera,7,9732
2014-12-01,buenos-aires,primera,8,0792
2014-12-01,buenos-aires,primera,9,3788
2014-12-01,buenos-aires,primera,10,8130
2014-12-01,buenos-aires,primera,11,5916
2014-12-01,buenos-aires,primera,12,9521
2014-12-01,buenos-aires,primera,13,1940
2014-12-01,buenos-aires,primera,14,0109
2014-12-01,buenos-aires,primera,15,2901
2014-12-01,buenos-aires,primera,16,1042
2014-12-01,buenos-aires,primera,17,6729
2014-12-01,buenos-aires,primera,18,6933
2014-12-01,buenos-aires,primera,19,0242
2014-12-01,buenos-aires,primera,20,0781
2014-12-01,buenos-aires,primera,Letras,- - - 
2014-12-02,buenos-aires,primera,1,7733
2014-12-02,buenos-aires,primera,2,0916
2014-12-02,buenos-aires,primera,3,7599
2014-12-02,buenos-aires,primera,4,0538
2014-12-02,buenos-aires,primera,5,7418
2014-12-02,buenos-aires,primera,6,2595
2014-12-02,buenos-aires,primera,7,8407
2014-12-02,buenos-aires,primera,8,8848
2014-12-02,buenos-aires,primera,9,8126
2014-12-02,buenos-aires,primera,10,7289
2014-12-02,buenos-aires,primera,11,8740
2014-12-02,buenos-aires,primera,12,5547
2014-12-02,buenos-aires,primera,13,3514
2014-12-02,buenos-aires,primera,14,8994
2014-12-02,buenos-aires,primera,15,7827
2014-12-02,buenos-aires,primera,16,5747
2014-12-02,buenos-aires,primera,17,6112
2014-12-02,buenos-aires,primera,18,6091
2014-12-02,buenos-aires,primera,19,0670
2014-12-02,buenos-aires,primera,20,6107
2014-12-02,buenos-aires,primera,Letras,- - - 
2014-12-03,buenos-aires,primera,1,0877
2014-12-03,buenos-aires,primera,2,5519
2014-12-03,buenos-aires,primera,3,8870
2014-12-03,buenos-aires,primera,4,2482
2014-12-03,buenos-aires,primera,5,8489
2014-12-03,buenos-aires,primera,6,9280
2014-12-03,buenos-aires,primera,7,8804
2014-12-03,buenos-aires,primera,8,3250
2014-12-03,buenos-aires,primera,9,0538
2014-12-03,buenos-aires,primera,10,3167
2014-12-03,buenos-aires,primera,11,0671
2014-12-03,buenos-aires,primera,12,2407
2014-12-03,buenos-aires,primera,13,1593
2014-12-03,buenos-aires,primera,14,4359
2014-12-03,buenos-aires,primera,15,4157
2014-12-03,buenos-aires,primera,16,8786
2014-12-03,buenos-aires,primera,17,5420
2014-12-03,buenos-aires,primera,18,1960
2014-12-03,buenos-aires,primera,19,9861
2014-12-03,buenos-aires,primera,20,4981
2014-12-03,buenos-aires,primera,Letras,- - - 
2014-12-04,buenos-aires,primera,1,7256
2014-12-04,buenos-aires,primera,2,7538
2014-12-04,buenos-aires,primera,3,5150
2014-12-04,buenos-aires,primera,4,6768
2014-12-04,buenos-aires,primera,5,5221
2014-12-04,buenos-aires,primera,6,6630
2014-12-04,buenos-aires,primera,7,7983
2014-12-04,buenos-aires,primera,8,4635
2014-12-04,buenos-aires,primera,9,5627
2014-12-04,buenos-aires,primera,10,4947
2014-12-04,buenos-aires,primera,11,2909
2014-12-04,buenos-aires,primera,12,1668
2014-12-04,buenos-aires,primera,13,4329
2014-12-04,buenos-aires,primera,14,4925
2014-12-04,buenos-aires,primera,15,2696
2014-12-04,buenos-aires,primera,16,3144
2014-12-04,buenos-aires,primera,17,9021
2014-12-04,buenos-aires,primera,18,2856
2014-12-04,buenos-aires,primera,19,8545
2014-12-04,buenos-aires,primera,20,4307
2014-12-04,buenos-aires,primera,Letras,- - - 
2014-12-05,buenos-aires,primera,1,0095
2014-12-05,buenos-aires,primera,2,3518
2014-12-05,buenos-aires,primera,3,6909
2014-12-05,buenos-aires,primera,4,4131
2014-12-05,buenos-aires,primera,5,3849
2014-12-05,buenos-aires,primera,6,9200
2014-12-05,buenos-aires,primera,7,2439
2014-12-05,buenos-aires,primera,8,9228
2014-12-05,buenos-aires,primera,9,4945
2014-12-05,buenos-aires,primera,10,3197
2014-12-05,buenos-aires,primera,11,7129
2014-12-05,buenos-aires,primera,12,6319
2014-12-05,buenos-aires,primera,13,5531
2014-12-05,buenos-aires,primera,14,0387
2014-12-05,buenos-aires,primera,15,7663
2014-12-05,buenos-aires,primera,16,3694
2014-12-05,buenos-aires,primera,17,9010
2014-12-05,buenos-aires,primera,18,0074
2014-12-05,buenos-aires,primera,19,9761
