date,quiniela,period,position,result
2014-11-25,buenos-aires,vespertina,20,7705
2014-11-25,buenos-aires,vespertina,Letras,- - - 
2014-11-26,buenos-aires,vespertina, 1,3092
2014-11-26,buenos-aires,vespertina,2,8285
2014-11-26,buenos-aires,vespertina,3,2525
2014-11-26,buenos-aires,vespertina,4,2907
2014-11-26,buenos-aires,vespertina,5,5717
2014-11-26,buenos-aires,vespertina,6,4581
2014-11-26,buenos-aires,vespertina,7,7890
2014-11-26,buenos-aires,vespertina,8,2809
2014-11-26,buenos-aires,vespertina,9,4456
2014-11-26,buenos-aires,vespertina,10,0455
2014-11-26,buenos-aires,vespertina,11,1651
2014-11-26,buenos-aires,vespertina,12,0360
2014-11-26,buenos-aires,vespertina,13,7074
2014-11-26,buenos-aires,vespertina,14,5502
2014-11-26,buenos-aires,vespertina,15,7914
2014-11-26,buenos-aires,vespertina,16,4127
2014-11-26,buenos-aires,vespertina,17,5538
2014-11-26,buenos-aires,vespertina,18,0783
2014-11-26,buenos-aires,vespertina,19,5596
2014-11-26,buenos-aires,vespertina,20,9751
2014-11-26,buenos-aires,vespertina,Letras,- - - 
2014-11-27,buenos-aires,vespertina, 1,5274
2014-11-27,buenos-aires,vespertina,2,6040
2014-11-27,buenos-aires,vespertina,3,7352
2014-11-27,buenos-aires,vespertina,4,5359
2014-11-27,buenos-aires,vespertina,5,1112
2014-11-27,buenos-aires,vespertina,6,9082
2014-11-27,buenos-aires,vespertina,7,4303
2014-11-27,buenos-aires,vespertina,8,3215
2014-11-27,buenos-aires,vespertina,9,2297
2014-11-27,buenos-aires,vespertina,10,7052
2014-11-27,buenos-aires,vespertina,11,9411
2014-11-27,buenos-aires,vespertina,12,7205
2014-11-27,buenos-aires,vespertina,13,8921
2014-11-27,buenos-aires,vespertina,14,7342
2014-11-27,buenos-aires,vespertina,15,1476
2014-11-27,buenos-aires,vespertina,16,2510
2014-11-27,buenos-aires,vespertina,17,5587
2014-11-27,buenos-aires,vespertina,18,3071
2014-11-27,buenos-aires,vespertina,19,2375
2014-11-27,buenos-aires,vespertina,20,4005
2014-11-27,buenos-aires,vespertina,Letras,- - - 
2014-11-28,buenos-aires,vespertina, 1,2880
2014-11-28,buenos-aires,vespertina,2,2551
2014-11-28,buenos-aires,vespertina,3,2959
2014-11-28,buenos-aires,vespertina,4,0734
2014-11-28,buenos-aires,vespertina,5,7831
2014-11-28,buenos-aires,vespertina,6,0730
2014-11-28,buenos-aires,vespertina,7,9598
2014-11-28,buenos-aires,vespertina,8,6859
2014-11-28,buenos-aires,vespertina,9,0550
2014-11-28,buenos-aires,vespertina,10,9323
2014-11-28,buenos-aires,vespertina,11,2205
2014-11-28,buenos-aires,vespertina,12,4010
2014-11-28,buenos-aires,vespertina,13,9017
2014-11-28,buenos-aires,vespertina,14,9163
2014-11-28,buenos-aires,vespertina,15,8637
2014-11-28,buenos-aires,vespertina,16,0901
2014-11-28,buenos-aires,vespertina,17,9852
2014-11-28,buenos-aires,vespertina,18,1186
2014-11-28,buenos-aires,vespertina,19,3751
2014-11-28,buenos-aires,vespertina,20,4565
2014-11-28,buenos-aires,vespertina,Letras,- - - 
2014-11-29,buenos-aires,vespertina, 1,3031
2014-11-29,buenos-aires,vespertina,2,1525
2014-11-29,buenos-aires,vespertina,3,7608
2014-11-29,buenos-aires,vespertina,4,9600
2014-11-29,buenos-aires,vespertina,5,2360
2014-11-29,buenos-aires,vespertina,6,8990
2014-11-29,buenos-aires,vespertina,7,5687
2014-11-29,buenos-aires,vespertina,8,7608
2014-11-29,buenos-aires,vespertina,9,9019
2014-11-29,buenos-aires,vespertina,10,4058
2014-11-29,buenos-aires,vespertina,11,7903
2014-11-29,buenos-aires,vespertina,12,5790
2014-11-29,buenos-aires,vespertina,13,9995
2014-11-29,buenos-aires,vespertina,14,9293
2014-11-29,buenos-aires,vespertina,15,5461
2014-11-29,buenos-aires,vespertina,16,9530
2014-11-29,buenos-aires,vespertina,17,0583
2014-11-29,buenos-aires,vespertina,18,5663
2014-11-29,buenos-aires,vespertina,19,4941
2014-11-29,buenos-aires,vespertina,20,7125
2014-11-29,buenos-aires,vespertina,Letras,- - - 
2014-12-01,buenos-aires,vespertina, 1,9325
2014-12-01,buenos-aires,vespertina,2,0800
2014-12-01,buenos-aires,vespertina,3,1376
2014-12-01,buenos-aires,vespertina,4,1726
2014-12-01,buenos-aires,vespertina,5,4710
2014-12-01,buenos-aires,vespertina,6,4494
2014-12-01,buenos-aires,vespertina,7,9045
2014-12-01,buenos-aires,vespertina,8,8854
2014-12-01,buenos-aires,vespertina,9,9253
2014-12-01,buenos-aires,vespertina,10,0869
2014-12-01,buenos-aires,vespertina,11,5982
2014-12-01,buenos-aires,vespertina,12,0962
2014-12-01,buenos-aires,vespertina,13,4702
2014-12-01,buenos-aires,vespertina,14,6228
2014-12-01,buenos-aires,vespertina,15,8485
2014-12-01,buenos-aires,vespertina,16,2858
2014-12-01,buenos-aires,vespertina,17,0331
2014-12-01,buenos-aires,vespertina,18,0070
2014-12-01,buenos-aires,vespertina,19,6923
2014-12-01,buenos-aires,vespertina,20,2178
2014-12-01,buenos-aires,vespertina,Letras,- - - 
2014-12-02,buenos-aires,vespertina, 1,3958
2014-12-02,buenos-aires,vespertina,2,5267
2014-12-02,buenos-aires,vespertina,3,6332
2014-12-02,buenos-aires,vespertina,4,3607
2014-12-02,buenos-aires,vespertina,5,6507
2014-12-02,buenos-aires,vespertina,6,8508
2014-12-02,buenos-aires,vespertina,7,6724
2014-12-02,buenos-aires,vespertina,8,0087
2014-12-02,buenos-aires,vespertina,9,4841
2014-12-02,buenos-aires,vespertina,10,0322
2014-12-02,buenos-aires,vespertina,11,7397
2014-12-02,buenos-aires,vespertina,12,9579
2014-12-02,buenos-aires,vespertina,13,3880
2014-12-02,buenos-aires,vespertina,14,4000
2014-12-02,buenos-aires,vespertina,15,1237
2014-12-02,buenos-aires,vespertina,16,0833
2014-12-02,buenos-aires,vespertina,17,7076
2014-12-02,buenos-aires,vespertina,18,1486
2014-12-02,buenos-aires,vespertina,19,1652
2014-12-02,buenos-aires,vespertina,20,0591
2014-12-02,buenos-aires,vespertina,Letras,- - - 
2014-12-03,buenos-aires,vespertina, 1,8549
2014-12-03,buenos-aires,vespertina,2,7423
2014-12-03,buenos-aires,vespertina,3,0796
2014-12-03,buenos-aires,vespertina,4,6170
2014-12-03,buenos-aires,vespertina,5,5107
2014-12-03,buenos-aires,vespertina,6,9601
2014-12-03,buenos-aires,vespertina,7,0355
2014-12-03,buenos-aires,vespertina,8,4325
2014-12-03,buenos-aires,vespertina,9,4122
2014-12-03,buenos-aires,vespertina,10,9854
2014-12-03,buenos-aires,vespertina,11,5855
2014-12-03,buenos-aires,vespertina,12,5198
2014-12-03,buenos-aires,vespertina,13,8063
2014-12-03,buenos-aires,vespertina,14,0998
2014-12-03,buenos-aires,vespertina,15,8713
2014-12-03,buenos-aires,vespertina,16,8604
2014-12-03,buenos-aires,vespertina,17,0935
2014-12-03,buenos-aires,vespertina,18,4599
2014-12-03,buenos-aires,vespertina,19,2945
2014-12-03,buenos-aires,vespertina,20,2571
2014-12-03,buenos-aires,vespertina,Letras,- - - 
2014-12-04,buenos-aires,vespertina, 1,8085
2014-12-04,buenos-aires,vespertina,2,3000
2014-12-04,buenos-aires,vespertina,3,9166
2014-12-04,buenos-aires,vespertina,4,8828
2014-12-04,buenos-aires,vespertina,5,7984
2014-12-04,buenos-aires,vespertina,6,3558
2014-12-04,buenos-aires,vespertina,7,6403
